"INDIC","Indicator","LOCATION","Country","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPL","Comparative Price Levels","EA18","Euro area (18 countries)","2018","2018","OECDIDX","OECD=100","0","Units",,,96,,
"CPL","Comparative Price Levels","EA18","Euro area (18 countries)","2019","2019","OECDIDX","OECD=100","0","Units",,,93,,
"CUR","Current PPPs","OECD","OECD - Total","2009","2009","OECDIDX","OECD=100","0","Units",,,100,,
"CUR","Current PPPs","OECD","OECD - Total","2010","2010","OECDIDX","OECD=100","0","Units",,,100,,
"CUR","Current PPPs","OECD","OECD - Total","2011","2011","OECDIDX","OECD=100","0","Units",,,100,,
"CUR","Current PPPs","OECD","OECD - Total","2012","2012","OECDIDX","OECD=100","0","Units",,,100,,
"CUR","Current PPPs","OECD","OECD - Total","2013","2013","OECDIDX","OECD=100","0","Units",,,100,,
"CUR","Current PPPs","OECD","OECD - Total","2014","2014","OECDIDX","OECD=100","0","Units",,,100,,
"CUR","Current PPPs","OECD","OECD - Total","2015","2015","OECDIDX","OECD=100","0","Units",,,100,,
"CUR","Current PPPs","OECD","OECD - Total","2016","2016","OECDIDX","OECD=100","0","Units",,,100,,
"CUR","Current PPPs","OECD","OECD - Total","2017","2017","OECDIDX","OECD=100","0","Units",,,100,,
"CUR","Current PPPs","OECD","OECD - Total","2018","2018","OECDIDX","OECD=100","0","Units",,,100,,
"CUR","Current PPPs","OECD","OECD - Total","2019","2019","OECDIDX","OECD=100","0","Units",,,100,,
"CUR","Current PPPs","EA18","Euro area (18 countries)","2009","2009","OECDIDX","OECD=100","0","Units",,,103,,
"CUR","Current PPPs","EA18","Euro area (18 countries)","2010","2010","OECDIDX","OECD=100","0","Units",,,102,,
"CUR","Current PPPs","EA18","Euro area (18 countries)","2011","2011","OECDIDX","OECD=100","0","Units",,,102,,
"CUR","Current PPPs","EA18","Euro area (18 countries)","2012","2012","OECDIDX","OECD=100","0","Units",,,100,,
"CUR","Current PPPs","EA18","Euro area (18 countries)","2013","2013","OECDIDX","OECD=100","0","Units",,,100,,
"CUR","Current PPPs","EA18","Euro area (18 countries)","2014","2014","OECDIDX","OECD=100","0","Units",,,99,,
"CUR","Current PPPs","EA18","Euro area (18 countries)","2015","2015","OECDIDX","OECD=100","0","Units",,,99,,
"CUR","Current PPPs","EA18","Euro area (18 countries)","2016","2016","OECDIDX","OECD=100","0","Units",,,102,,
"CUR","Current PPPs","EA18","Euro area (18 countries)","2017","2017","OECDIDX","OECD=100","0","Units",,,103,,
"CUR","Current PPPs","EA18","Euro area (18 countries)","2018","2018","OECDIDX","OECD=100","0","Units",,,102,,
"CUR","Current PPPs","EA18","Euro area (18 countries)","2019","2019","OECDIDX","OECD=100","0","Units",,,103,,
"CST","Constant 2015 PPPs","OECD","OECD - Total","2009","2009","OECDIDX","OECD=100","0","Units",,,100,,
"CST","Constant 2015 PPPs","OECD","OECD - Total","2010","2010","OECDIDX","OECD=100","0","Units",,,100,,
"CST","Constant 2015 PPPs","OECD","OECD - Total","2011","2011","OECDIDX","OECD=100","0","Units",,,100,,
"CST","Constant 2015 PPPs","OECD","OECD - Total","2012","2012","OECDIDX","OECD=100","0","Units",,,100,,
"CST","Constant 2015 PPPs","OECD","OECD - Total","2013","2013","OECDIDX","OECD=100","0","Units",,,100,,
"CST","Constant 2015 PPPs","OECD","OECD - Total","2014","2014","OECDIDX","OECD=100","0","Units",,,100,,
"CST","Constant 2015 PPPs","OECD","OECD - Total","2015","2015","OECDIDX","OECD=100","0","Units",,,100,,
"CST","Constant 2015 PPPs","OECD","OECD - Total","2016","2016","OECDIDX","OECD=100","0","Units",,,100,,
"CST","Constant 2015 PPPs","OECD","OECD - Total","2017","2017","OECDIDX","OECD=100","0","Units",,,100,,
"CST","Constant 2015 PPPs","OECD","OECD - Total","2018","2018","OECDIDX","OECD=100","0","Units",,,100,,
"CST","Constant 2015 PPPs","OECD","OECD - Total","2019","2019","OECDIDX","OECD=100","0","Units",,,100,,
"CST","Constant 2015 PPPs","EA18","Euro area (18 countries)","2009","2009","OECDIDX","OECD=100","0","Units",,,100,,
"CST","Constant 2015 PPPs","EA18","Euro area (18 countries)","2010","2010","OECDIDX","OECD=100","0","Units",,,99,,
"CST","Constant 2015 PPPs","EA18","Euro area (18 countries)","2011","2011","OECDIDX","OECD=100","0","Units",,,99,,
"CST","Constant 2015 PPPs","EA18","Euro area (18 countries)","2012","2012","OECDIDX","OECD=100","0","Units",,,97,,
"CST","Constant 2015 PPPs","EA18","Euro area (18 countries)","2013","2013","OECDIDX","OECD=100","0","Units",,,96,,
"CST","Constant 2015 PPPs","EA18","Euro area (18 countries)","2014","2014","OECDIDX","OECD=100","0","Units",,,95,,
"CST","Constant 2015 PPPs","EA18","Euro area (18 countries)","2015","2015","OECDIDX","OECD=100","0","Units",,,95,,
"CST","Constant 2015 PPPs","EA18","Euro area (18 countries)","2016","2016","OECDIDX","OECD=100","0","Units",,,96,,
"CST","Constant 2015 PPPs","EA18","Euro area (18 countries)","2017","2017","OECDIDX","OECD=100","0","Units",,,96,,
"CST","Constant 2015 PPPs","EA18","Euro area (18 countries)","2018","2018","OECDIDX","OECD=100","0","Units",,,96,,
"CST","Constant 2015 PPPs","EA18","Euro area (18 countries)","2019","2019","OECDIDX","OECD=100","0","Units",,,95,,
"PPP","Purchasing Power Parities","LTU","Lithuania","2009","2009","NATUSD","National currency per US dollar","0","Units",,,0.469,,
"PPP","Purchasing Power Parities","LTU","Lithuania","2010","2010","NATUSD","National currency per US dollar","0","Units",,,0.45,,
"PPP","Purchasing Power Parities","LTU","Lithuania","2011","2011","NATUSD","National currency per US dollar","0","Units",,,0.452,,
"PPP","Purchasing Power Parities","LTU","Lithuania","2012","2012","NATUSD","National currency per US dollar","0","Units",,,0.453,,
"PPP","Purchasing Power Parities","LTU","Lithuania","2013","2013","NATUSD","National currency per US dollar","0","Units",,,0.443,,
"PPP","Purchasing Power Parities","LTU","Lithuania","2014","2014","NATUSD","National currency per US dollar","0","Units",,,0.443,,
"PPP","Purchasing Power Parities","LTU","Lithuania","2015","2015","NATUSD","National currency per US dollar","0","Units",,,0.446,,
"PPP","Purchasing Power Parities","LTU","Lithuania","2016","2016","NATUSD","National currency per US dollar","0","Units",,,0.438,,
"PPP","Purchasing Power Parities","LTU","Lithuania","2017","2017","NATUSD","National currency per US dollar","0","Units",,,0.442,,
"PPP","Purchasing Power Parities","LTU","Lithuania","2018","2018","NATUSD","National currency per US dollar","0","Units",,,0.451,,
"PPP","Purchasing Power Parities","LTU","Lithuania","2019","2019","NATUSD","National currency per US dollar","0","Units",,,0.453,,
"CPL","Comparative Price Levels","LTU","Lithuania","2009","2009","OECDIDX","OECD=100","0","Units",,,64,,
"CPL","Comparative Price Levels","LTU","Lithuania","2010","2010","OECDIDX","OECD=100","0","Units",,,58,,
"CPL","Comparative Price Levels","LTU","Lithuania","2011","2011","OECDIDX","OECD=100","0","Units",,,60,,
"CPL","Comparative Price Levels","LTU","Lithuania","2012","2012","OECDIDX","OECD=100","0","Units",,,57,,
"CPL","Comparative Price Levels","LTU","Lithuania","2013","2013","OECDIDX","OECD=100","0","Units",,,60,,
"CPL","Comparative Price Levels","LTU","Lithuania","2014","2014","OECDIDX","OECD=100","0","Units",,,61,,
"CPL","Comparative Price Levels","LTU","Lithuania","2015","2015","OECDIDX","OECD=100","0","Units",,,56,,
"CPL","Comparative Price Levels","LTU","Lithuania","2016","2016","OECDIDX","OECD=100","0","Units",,,56,,
"CPL","Comparative Price Levels","LTU","Lithuania","2017","2017","OECDIDX","OECD=100","0","Units",,,58,,
"CPL","Comparative Price Levels","LTU","Lithuania","2018","2018","OECDIDX","OECD=100","0","Units",,,61,,
"CPL","Comparative Price Levels","LTU","Lithuania","2019","2019","OECDIDX","OECD=100","0","Units",,,59,,
"PPP","Purchasing Power Parities","LVA","Latvia","2009","2009","NATUSD","National currency per US dollar","0","Units",,,0.521,,
"PPP","Purchasing Power Parities","LVA","Latvia","2010","2010","NATUSD","National currency per US dollar","0","Units",,,0.487,,
"PPP","Purchasing Power Parities","LVA","Latvia","2011","2011","NATUSD","National currency per US dollar","0","Units",,,0.499,,
"PPP","Purchasing Power Parities","LVA","Latvia","2012","2012","NATUSD","National currency per US dollar","0","Units",,,0.506,,
"PPP","Purchasing Power Parities","LVA","Latvia","2013","2013","NATUSD","National currency per US dollar","0","Units",,,0.499,,
"PPP","Purchasing Power Parities","LVA","Latvia","2014","2014","NATUSD","National currency per US dollar","0","Units",,,0.498,,
"PPP","Purchasing Power Parities","LVA","Latvia","2015","2015","NATUSD","National currency per US dollar","0","Units",,,0.497,,
"PPP","Purchasing Power Parities","LVA","Latvia","2016","2016","NATUSD","National currency per US dollar","0","Units",,,0.485,,
"PPP","Purchasing Power Parities","LVA","Latvia","2017","2017","NATUSD","National currency per US dollar","0","Units",,,0.484,,
"PPP","Purchasing Power Parities","LVA","Latvia","2018","2018","NATUSD","National currency per US dollar","0","Units",,,0.492,,
"PPP","Purchasing Power Parities","LVA","Latvia","2019","2019","NATUSD","National currency per US dollar","0","Units",,,0.496,,
"CPL","Comparative Price Levels","LVA","Latvia","2009","2009","OECDIDX","OECD=100","0","Units",,,71,,
"CPL","Comparative Price Levels","LVA","Latvia","2010","2010","OECDIDX","OECD=100","0","Units",,,63,,
"CPL","Comparative Price Levels","LVA","Latvia","2011","2011","OECDIDX","OECD=100","0","Units",,,67,,
"CPL","Comparative Price Levels","LVA","Latvia","2012","2012","OECDIDX","OECD=100","0","Units",,,64,,
"CPL","Comparative Price Levels","LVA","Latvia","2013","2013","OECDIDX","OECD=100","0","Units",,,67,,
"CPL","Comparative Price Levels","LVA","Latvia","2014","2014","OECDIDX","OECD=100","0","Units",,,68,,
"CPL","Comparative Price Levels","LVA","Latvia","2015","2015","OECDIDX","OECD=100","0","Units",,,62,,
"CPL","Comparative Price Levels","LVA","Latvia","2016","2016","OECDIDX","OECD=100","0","Units",,,62,,
"CPL","Comparative Price Levels","LVA","Latvia","2017","2017","OECDIDX","OECD=100","0","Units",,,63,,
"CPL","Comparative Price Levels","LVA","Latvia","2018","2018","OECDIDX","OECD=100","0","Units",,,66,,
"CPL","Comparative Price Levels","LVA","Latvia","2019","2019","OECDIDX","OECD=100","0","Units",,,65,,
"CUR","Current PPPs","LVA","Latvia","2009","2009","OECDIDX","OECD=100","0","Units",,,50,,
"CUR","Current PPPs","LVA","Latvia","2010","2010","OECDIDX","OECD=100","0","Units",,,50,,
"CUR","Current PPPs","LVA","Latvia","2011","2011","OECDIDX","OECD=100","0","Units",,,54,,
"CUR","Current PPPs","LVA","Latvia","2012","2012","OECDIDX","OECD=100","0","Units",,,56,,
"CUR","Current PPPs","LVA","Latvia","2013","2013","OECDIDX","OECD=100","0","Units",,,58,,
"CUR","Current PPPs","LVA","Latvia","2014","2014","OECDIDX","OECD=100","0","Units",,,59,,
"CUR","Current PPPs","LVA","Latvia","2015","2015","OECDIDX","OECD=100","0","Units",,,60,,
"CUR","Current PPPs","LVA","Latvia","2016","2016","OECDIDX","OECD=100","0","Units",,,62,,
"CUR","Current PPPs","LVA","Latvia","2017","2017","OECDIDX","OECD=100","0","Units",,,64,,
"CUR","Current PPPs","LVA","Latvia","2018","2018","OECDIDX","OECD=100","0","Units",,,66,,
"CUR","Current PPPs","LVA","Latvia","2019","2019","OECDIDX","OECD=100","0","Units",,,68,,
"CST","Constant 2015 PPPs","LVA","Latvia","2009","2009","OECDIDX","OECD=100","0","Units",,,55,,
"CST","Constant 2015 PPPs","LVA","Latvia","2010","2010","OECDIDX","OECD=100","0","Units",,,52,,
"CST","Constant 2015 PPPs","LVA","Latvia","2011","2011","OECDIDX","OECD=100","0","Units",,,56,,
"CST","Constant 2015 PPPs","LVA","Latvia","2012","2012","OECDIDX","OECD=100","0","Units",,,58,,
"CST","Constant 2015 PPPs","LVA","Latvia","2013","2013","OECDIDX","OECD=100","0","Units",,,60,,
"CST","Constant 2015 PPPs","LVA","Latvia","2014","2014","OECDIDX","OECD=100","0","Units",,,60,,
"CST","Constant 2015 PPPs","LVA","Latvia","2015","2015","OECDIDX","OECD=100","0","Units",,,62,,
"CST","Constant 2015 PPPs","LVA","Latvia","2016","2016","OECDIDX","OECD=100","0","Units",,,63,,
"CST","Constant 2015 PPPs","LVA","Latvia","2017","2017","OECDIDX","OECD=100","0","Units",,,64,,
"CST","Constant 2015 PPPs","LVA","Latvia","2018","2018","OECDIDX","OECD=100","0","Units",,,66,,
"CST","Constant 2015 PPPs","LVA","Latvia","2019","2019","OECDIDX","OECD=100","0","Units",,,67,,
"CUR","Current PPPs","LTU","Lithuania","2009","2009","OECDIDX","OECD=100","0","Units",,,53,,
"CUR","Current PPPs","LTU","Lithuania","2010","2010","OECDIDX","OECD=100","0","Units",,,57,,
"CUR","Current PPPs","LTU","Lithuania","2011","2011","OECDIDX","OECD=100","0","Units",,,62,,
"CUR","Current PPPs","LTU","Lithuania","2012","2012","OECDIDX","OECD=100","0","Units",,,65,,
"CUR","Current PPPs","LTU","Lithuania","2013","2013","OECDIDX","OECD=100","0","Units",,,68,,
"CUR","Current PPPs","LTU","Lithuania","2014","2014","OECDIDX","OECD=100","0","Units",,,70,,
"CUR","Current PPPs","LTU","Lithuania","2015","2015","OECDIDX","OECD=100","0","Units",,,70,,
"CUR","Current PPPs","LTU","Lithuania","2016","2016","OECDIDX","OECD=100","0","Units",,,72,,
"CUR","Current PPPs","LTU","Lithuania","2017","2017","OECDIDX","OECD=100","0","Units",,,76,,
"CUR","Current PPPs","LTU","Lithuania","2018","2018","OECDIDX","OECD=100","0","Units",,,78,,
"CUR","Current PPPs","LTU","Lithuania","2019","2019","OECDIDX","OECD=100","0","Units",,,81,,
"CST","Constant 2015 PPPs","LTU","Lithuania","2009","2009","OECDIDX","OECD=100","0","Units",,,57,,
"CST","Constant 2015 PPPs","LTU","Lithuania","2010","2010","OECDIDX","OECD=100","0","Units",,,58,,
"CST","Constant 2015 PPPs","LTU","Lithuania","2011","2011","OECDIDX","OECD=100","0","Units",,,62,,
"CST","Constant 2015 PPPs","LTU","Lithuania","2012","2012","OECDIDX","OECD=100","0","Units",,,65,,
"CST","Constant 2015 PPPs","LTU","Lithuania","2013","2013","OECDIDX","OECD=100","0","Units",,,67,,
"CST","Constant 2015 PPPs","LTU","Lithuania","2014","2014","OECDIDX","OECD=100","0","Units",,,69,,
"CST","Constant 2015 PPPs","LTU","Lithuania","2015","2015","OECDIDX","OECD=100","0","Units",,,69,,
"CST","Constant 2015 PPPs","LTU","Lithuania","2016","2016","OECDIDX","OECD=100","0","Units",,,71,,
"CST","Constant 2015 PPPs","LTU","Lithuania","2017","2017","OECDIDX","OECD=100","0","Units",,,74,,
"CST","Constant 2015 PPPs","LTU","Lithuania","2018","2018","OECDIDX","OECD=100","0","Units",,,76,,
"CST","Constant 2015 PPPs","LTU","Lithuania","2019","2019","OECDIDX","OECD=100","0","Units",,,78,,
